subject	activity	tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ	tBodyGyromeanX	tBodyGyromeanY	tBodyGyromeanZ	tBodyGyrostdX	tBodyGyrostdY	tBodyGyrostdZ	tBodyGyroJerkmeanX	tBodyGyroJerkmeanY	tBodyGyroJerkmeanZ	tBodyGyroJerkstdX	tBodyGyroJerkstdY	tBodyGyroJerkstdZ	tBodyAccMagmean	tBodyAccMagstd	tGravityAccMagmean	tGravityAccMagstd	tBodyAccJerkMagmean	tBodyAccJerkMagstd	tBodyGyroMagmean	tBodyGyroMagstd	tBodyGyroJerkMagmean	tBodyGyroJerkMagstd	fBodyAccmeanX	fBodyAccmeanY	fBodyAccmeanZ	fBodyAccstdX	fBodyAccstdY	fBodyAccstdZ	fBodyAccmeanFreqX	fBodyAccmeanFreqY	fBodyAccmeanFreqZ	fBodyAccJerkmeanX	fBodyAccJerkmeanY	fBodyAccJerkmeanZ	fBodyAccJerkstdX	fBodyAccJerkstdY	fBodyAccJerkstdZ	fBodyAccJerkmeanFreqX	fBodyAccJerkmeanFreqY	fBodyAccJerkmeanFreqZ	fBodyGyromeanX	fBodyGyromeanY	fBodyGyromeanZ	fBodyGyrostdX	fBodyGyrostdY	fBodyGyrostdZ	fBodyGyromeanFreqX	fBodyGyromeanFreqY	fBodyGyromeanFreqZ	fBodyAccMagmean	fBodyAccMagstd	fBodyAccMagmeanFreq	fBodyBodyAccJerkMagmean	fBodyBodyAccJerkMagstd	fBodyBodyAccJerkMagmeanFreq	fBodyBodyGyroMagmean	fBodyBodyGyroMagstd	fBodyBodyGyroMagmeanFreq	fBodyBodyGyroJerkMagmean	fBodyBodyGyroJerkMagstd	fBodyBodyGyroJerkMagmeanFreq
20	SITTING	0.278045439090909	-0.014722930513182	-0.108369634515152	-0.983081858939394	-0.93612270469697	-0.929106396818182	0.924454522424242	0.073338541287879	0.151679135228788	-0.985829034393939	-0.966983534242424	-0.935854966151515	0.07465683930303	0.005974302686364	0.001601348599242	-0.982078229242424	-0.970896863484848	-0.976522488787879	-0.036405928969697	-0.065068934712121	0.064288213833333	-0.976309017121212	-0.960104508636364	-0.945771803484848	-0.095997081606061	-0.040729924434849	-0.046583514909091	-0.977414910909091	-0.979684097272727	-0.979742084090909	-0.952738043030303	-0.937764028181818	-0.952738043030303	-0.937764028181818	-0.978774578333333	-0.972537871515151	-0.939574435606061	-0.941069909848485	-0.983010276060606	-0.97507615	-0.981203064242424	-0.945198619242424	-0.947597457121212	-0.98397837530303	-0.935031700454545	-0.924947175454545	-0.061889035889394	-0.005009286351515	0.008738864924242	-0.982243603030303	-0.971158287575758	-0.973211461363636	-0.983565760757576	-0.972776577272727	-0.978458923030303	0.136601130674242	-0.124408290681364	-0.083122974640909	-0.969913284393939	-0.964643068787879	-0.950963363939394	-0.978433538484848	-0.958015696363636	-0.949176822121212	-0.03270188824697	-0.314720986151515	-0.144654837851515	-0.946913451666667	-0.942151231515152	0.040866354036364	-0.971730462575758	-0.972597744242424	0.22971324275	-0.953399068181818	-0.943725755909091	-0.174980134954545	-0.976108353787879	-0.975226588333333	0.13363534380303
21	SITTING	0.277539616823529	-0.014400970549412	-0.112057887741176	-0.991777287176471	-0.966877560941176	-0.959567861764706	0.940031368	0.021520670882353	-0.056776606070588	-0.992936404470588	-0.979355363176471	-0.965426493882353	0.075710978988235	0.012102013959426	-0.000175352166235	-0.989439392235294	-0.979002804823529	-0.985823622941176	-0.019871282061247	-0.065307750331765	0.083132604282353	-0.988410501294118	-0.976380487294118	-0.976972658588235	-0.101114775129412	-0.039148342850282	-0.052640987729412	-0.989472968470588	-0.989722663529412	-0.987954515294118	-0.974734999411765	-0.971994251294118	-0.974734999411765	-0.971994251294118	-0.985947225176471	-0.986520865058824	-0.964971113764706	-0.971225061647059	-0.990307349882353	-0.990302232705882	-0.990610228	-0.968060947058824	-0.970859342941176	-0.992375229411765	-0.96756129	-0.956412505058824	0.087911056487059	0.173532229868235	0.127984474170588	-0.989759187058823	-0.979180438588235	-0.983434322941176	-0.990027822470588	-0.980347168823529	-0.986845672352941	0.244349529764706	-0.011845624504706	0.025036037044706	-0.984893559764706	-0.979830938	-0.976839728941176	-0.98955931	-0.974723217647059	-0.979130678470588	0.089046054455294	-0.16118334856	0.020882046395294	-0.974829227058824	-0.974447593176471	0.250062689644706	-0.985342358705882	-0.986991549529412	0.327937039236471	-0.977839702352941	-0.972027251294118	0.044966325403529	-0.990014272588235	-0.991062204823529	0.248299546952471
22	SITTING	0.273583822709677	-0.012346844641936	-0.105827369516129	-0.978466823709677	-0.928059133795645	-0.917564853870968	0.839305928709677	0.208553884	0.315551492322581	-0.972009988709677	-0.954225015274194	-0.927950649854839	0.080768731193548	-0.000842715149194	-0.012685248195807	-0.981664149193548	-0.964782832419355	-0.978928356290323	-0.036043067503226	-0.079361744435484	0.080442677524194	-0.981099172419355	-0.950173478548387	-0.946501417741936	-0.098649316193548	-0.042340982274194	-0.051719398669355	-0.985671250322581	-0.980275619354839	-0.97954410516129	-0.942167353870968	-0.924336184035484	-0.942167353870968	-0.924336184035484	-0.979303714032258	-0.968576776774194	-0.942077432741935	-0.933268487096774	-0.98547603483871	-0.976503766290323	-0.978505368225806	-0.939546007903226	-0.946635312419355	-0.97862319016129	-0.926995253483871	-0.909344305645161	-0.162725371198387	-0.008069330451613	-0.099919259516129	-0.980944505967742	-0.963129472580645	-0.975330718709677	-0.984299609032258	-0.969776055483871	-0.981272224354839	0.214704630348387	-0.060538514735484	-0.035535553124194	-0.977266731129032	-0.959161754193548	-0.948367052258065	-0.982373346290323	-0.946107943548387	-0.951045695483871	-0.039258234451452	-0.273301879941935	-0.11797502196129	-0.943078237096774	-0.926798029822581	-0.054367271714968	-0.968908297096774	-0.967026275967742	0.207314701474194	-0.951952767258065	-0.93356300983871	-0.17107118966129	-0.977775448387097	-0.976318114516129	0.091168416290323
23	SITTING	0.273351251617647	-0.013394501567647	-0.103808679294118	-0.987607636617647	-0.934933559264706	-0.905584390323529	0.936509242941176	0.1217510625	0.063011155627941	-0.984536722205882	-0.960917426323529	-0.923953600294118	0.077002235220588	0.010135139421103	-0.001488233513676	-0.984561803823529	-0.978045837794118	-0.975978995	-0.047258346436765	-0.068432555102941	0.064567320911765	-0.980363734264706	-0.948109526029412	-0.9597186325	-0.096742219264706	-0.043460255469118	-0.048556108686765	-0.987084633970588	-0.980727445294118	-0.988130142058824	-0.944080772941176	-0.924963263235294	-0.944080772941176	-0.924963263235294	-0.982375503382353	-0.973668776323529	-0.936593426911765	-0.937006097352941	-0.986514066029412	-0.979226997941177	-0.986325670882353	-0.953460406470588	-0.942031166764706	-0.988345258235294	-0.930781487205882	-0.896125263911765	0.045946690962059	0.130083858026471	0.083734105941177	-0.984550863529412	-0.978136218235294	-0.972656226029412	-0.986019630441176	-0.979564696911765	-0.977936447205882	0.285643525808824	-0.043859742945588	0.032313271320588	-0.977149986617647	-0.957920288823529	-0.965428833529412	-0.981523241176471	-0.943733421029412	-0.961914054264706	0.070440199036765	-0.082620384917647	0.137545517458824	-0.945837830147059	-0.927090118382353	0.162284907683824	-0.974121466764706	-0.972117016617647	0.199533745057059	-0.952293277205882	-0.938680776617647	0.125456560348529	-0.980707211470588	-0.978499038088235	0.053183255151471
24	SITTING	0.273475690147059	-0.013125509793824	-0.103041061426471	-0.990593766617647	-0.956255962058824	-0.957056111470588	0.919637604411765	0.182254651955882	0.109559621020588	-0.989660149852941	-0.971692544705882	-0.963406795735294	0.076331852852941	0.004767025757456	-0.001133001714265	-0.988564382205882	-0.979573678088235	-0.984662946764706	-0.035622961995588	-0.075013269704412	0.080044023088235	-0.988111648676471	-0.977954005147059	-0.971277654117647	-0.095178265838235	-0.040616936	-0.051596655125	-0.991442007794118	-0.989780810588235	-0.989850160294118	-0.968979156470588	-0.963779683235294	-0.968979156470588	-0.963779683235294	-0.985555822352941	-0.985418456176471	-0.964633252352941	-0.969257162647059	-0.991306424705882	-0.990724530735294	-0.989529506764706	-0.962773200147059	-0.966991781176471	-0.991100005441176	-0.954998005147059	-0.954402697794118	-0.016599298194118	0.001548350326471	0.097262958779706	-0.988857403235294	-0.979228238382353	-0.981971300147059	-0.9892888075	-0.981550132794118	-0.986008449264706	0.187752123742647	-0.088446399235294	-0.004461783508824	-0.985676523823529	-0.981200181176471	-0.974686891029412	-0.988891551764706	-0.976252427794118	-0.972851787647059	0.041032720347059	-0.281538204205882	-0.046643085495735	-0.968905031470588	-0.965852262058824	0.094383168951471	-0.984469962941177	-0.98561372	0.353544370380882	-0.977973720735294	-0.969105899117647	-0.103804539543971	-0.990854751176471	-0.990933058235294	0.212296511463971
25	SITTING	0.278541482461538	-0.014769680803077	-0.109160440476923	-0.991892828615385	-0.947457617061538	-0.965139552153846	0.865686078153846	0.208287142261538	0.167140956385077	-0.988879980615385	-0.963415016923077	-0.969459982461538	0.075208700991231	0.004854158932308	0.002107608358615	-0.992278621692308	-0.982870991692308	-0.988433153384615	-0.035205209123077	-0.074800271461539	0.085278389276923	-0.989907584153846	-0.981193501846154	-0.972637558615385	-0.095480137969231	-0.039165142390769	-0.049559564323077	-0.992304653846154	-0.991315767692308	-0.991491387846154	-0.970409337076923	-0.960003414461538	-0.970409337076923	-0.960003414461538	-0.989545142461538	-0.988311804923077	-0.966568718615385	-0.970639125692308	-0.99286465	-0.991766403076923	-0.991405498153846	-0.959117259384615	-0.974776131230769	-0.992124279384615	-0.944842993230769	-0.962090614615385	-0.031639834521539	0.125306723301538	0.108178546465692	-0.992478846153846	-0.982957002923077	-0.986326396461538	-0.992750109846154	-0.984068025384615	-0.989156105538462	0.176656276830769	-0.040813018866462	0.058716621923077	-0.988002552461538	-0.983827801076923	-0.975805890153846	-0.990550003076923	-0.979828883230769	-0.974172870615385	0.136192219210769	-0.300483308276923	0.036869079488462	-0.967017992615385	-0.961997268307692	0.194658204369231	-0.987941825538462	-0.987618801076923	0.300439878492308	-0.979350913692308	-0.970321897230769	-0.091144148975385	-0.991781701692308	-0.992019559538462	0.253370240815385
26	SITTING	0.258243530166667	-0.00713364541359	-0.097444869233333	-0.979768987948718	-0.94079896551282	-0.950004414102564	0.782955611794872	0.223105562025641	0.314387627435897	-0.965082925641026	-0.949286700807692	-0.944580863846154	0.076444322633333	0.006922389589615	-0.007802379813205	-0.99225839525641	-0.986215215641026	-0.99000871051282	-0.037021744962821	-0.084064850332051	0.071110947166667	-0.991027700512821	-0.973444813846154	-0.966441338076923	-0.095984817	-0.040307020566667	-0.048762720443308	-0.995882512051282	-0.993139833846154	-0.991929788974359	-0.953079994102564	-0.933602783410256	-0.953079994102564	-0.933602783410256	-0.990898435769231	-0.989986111666667	-0.954052945897436	-0.964742022307692	-0.994466446282051	-0.994033207051282	-0.982579546025641	-0.954299410641026	-0.967519149358974	-0.978755176794872	-0.937783538974359	-0.94478134025641	-0.14901757589359	0.112830239679487	0.074531373317423	-0.992025427435897	-0.985862886410256	-0.987989982948718	-0.99329986051282	-0.987754588717949	-0.990693114358974	0.17657695075641	0.046639016858974	0.054878445607308	-0.990144882307692	-0.981740793333333	-0.970423693717949	-0.991318436410256	-0.969488188974359	-0.968266666923077	0.106739301755128	-0.38419769075641	0.034511145030769	-0.952411043717949	-0.934587699141026	0.089079748294872	-0.989481942820513	-0.989521272820513	0.336786740217949	-0.97646387	-0.963650652307692	-0.185666085064103	-0.993985447564103	-0.99420976974359	0.300529363615385
27	SITTING	0.273941302571429	-0.015526979928571	-0.105521912588571	-0.988580107714286	-0.971579125714286	-0.965858735142857	0.839464714	0.212947021371429	0.276417431042857	-0.982445738	-0.982553336571429	-0.967268066	0.077903896357143	0.004670724222	-0.006112854259571	-0.990658097857143	-0.985097470714286	-0.988904001571429	-0.037183082228571	-0.079734564521429	0.083375281215714	-0.988492425142857	-0.982067465142857	-0.975713310142857	-0.0951635808	-0.039641080928571	-0.050388355628571	-0.993640318285714	-0.992226442142857	-0.991766787571429	-0.979481668857143	-0.969526674714286	-0.979481668857143	-0.969526674714286	-0.989467178285714	-0.989200539571429	-0.963565474	-0.970782132714286	-0.994034710714286	-0.992112829571429	-0.988682108428571	-0.974057855571429	-0.974665817	-0.988659196428571	-0.971266062714286	-0.963220672571429	-0.058515300397143	0.144625790198857	0.121635059074286	-0.990839607428571	-0.985238583714286	-0.987087721142857	-0.991292270714286	-0.986083114	-0.989282516857143	0.194318820804286	-0.010579495534286	0.03477278444	-0.987207904714286	-0.984141119142857	-0.976848134285714	-0.988984618428571	-0.981037690285714	-0.977595519142857	0.028063600833857	-0.159439066752857	0.021816899474286	-0.974766466714286	-0.970885296857143	0.207855626508571	-0.988773269428571	-0.988531651142857	0.357920769852857	-0.979482820857143	-0.970528266285714	-0.023077409342571	-0.992390264285714	-0.991967776285714	0.224975047905714
28	SITTING	0.276977629444444	-0.018540444125833	-0.111517939555556	-0.983272806805556	-0.939905244861111	-0.936667245694444	0.907331309166667	-0.112596728361111	0.135402566816667	-0.989132499583333	-0.971766352361111	-0.956087679583333	0.076867162152778	0.014833823268472	0.000257854017639	-0.976286679444444	-0.962219452777778	-0.976327426666667	-0.033901803016667	-0.067394385055556	0.087025401375	-0.979671983472222	-0.956316505972222	-0.9566328025	-0.095393505583333	-0.040800778640278	-0.057901536216667	-0.982155662638889	-0.980713868611111	-0.971001691388889	-0.955789708611111	-0.947782703333333	-0.955789708611111	-0.947782703333333	-0.973274366805556	-0.970301646111111	-0.955175567083333	-0.951065984027778	-0.981213159305556	-0.978441918333333	-0.979820142638889	-0.946351650416667	-0.952226786666667	-0.984956708611111	-0.939885478333333	-0.9330454775	-0.015548127701389	-0.019265557009722	-0.002738269570833	-0.976891804583333	-0.963054247083333	-0.972939551944444	-0.977786782222222	-0.96399042625	-0.978327769444444	0.147680902402778	-0.211341156344444	-0.089627680613889	-0.973724326388889	-0.963117633611111	-0.954180279027778	-0.98161514125	-0.953207017222222	-0.961561036111111	0.017742248707222	-0.320939754194444	-0.057460031205556	-0.953928124027778	-0.952281424444444	0.029199977248194	-0.969178686666667	-0.970823336388889	0.22911153675	-0.960297525	-0.953534292638889	-0.137706077690278	-0.979465868888889	-0.97839537	0.002495927409722
29	SITTING	0.2771799775	-0.016630680375	-0.1104118192	-0.9907450195	-0.963222497833333	-0.968063878166667	0.891563755166667	0.1556594569	0.286256063666667	-0.984679151833333	-0.973604289833333	-0.966032045333333	0.074543810251667	0.005985314046667	0.003167700952	-0.993525560333333	-0.9840551	-0.990168733	-0.037927111233333	-0.075579767213333	0.058049596916667	-0.990178704833333	-0.988334019666667	-0.971227991666667	-0.095363699583333	-0.040001843485	-0.047000897695	-0.9933220295	-0.995319164666667	-0.9928337675	-0.978017021833333	-0.9692903165	-0.978017021833333	-0.9692903165	-0.990719807666667	-0.990531729333333	-0.962377332166667	-0.971578024666667	-0.995392308166667	-0.994905344	-0.991093963666667	-0.969609501666667	-0.975623030833333	-0.990617521	-0.961693949333333	-0.965800974333333	-0.02866874131	0.107609317655	0.210335313366667	-0.993445760166667	-0.983883193	-0.988470241	-0.9942201755	-0.985493318833333	-0.990445861666667	0.277955332916667	0.027739672459667	0.11719232372	-0.988393569	-0.990329245333333	-0.9739335945	-0.990727755166667	-0.987259808666667	-0.972912517166667	0.069838773313333	-0.173147233958333	-0.019430118981667	-0.973346531833333	-0.971218019833333	0.250970927783333	-0.990093703833333	-0.989822909333333	0.33623279745	-0.980269425833333	-0.971011373	-0.069660420556667	-0.995063049	-0.994742028	0.3077908781325
30	SITTING	0.268336081379032	-0.008047312953226	-0.099515446133871	-0.983622744193548	-0.937857000806452	-0.950654041290323	0.825473836935484	0.114588392624871	0.34476602	-0.978364712258065	-0.959361306774194	-0.956635663064516	0.076005773179032	0.009756925238871	-0.002781618280806	-0.988864577419355	-0.980420928387097	-0.988164381290323	-0.035842648204839	-0.074353558416129	0.07020025983871	-0.988132669516129	-0.976477561935484	-0.955053200806452	-0.095270767516129	-0.040793058726452	-0.048820459580645	-0.993868545483871	-0.992491322903226	-0.988124495645161	-0.957487221451613	-0.942901466612903	-0.957487221451613	-0.942901466612903	-0.987799055645161	-0.98605764	-0.955847323870968	-0.960641288225806	-0.993737388225806	-0.991280225	-0.985008785	-0.954076042258065	-0.966274090645161	-0.983231005483871	-0.933992577903226	-0.946203823387097	-0.122700486687097	0.007138150641935	0.092775023645161	-0.988775436451613	-0.980405717258064	-0.985978315322581	-0.990017564516129	-0.981902116451613	-0.988971211935484	0.136689127145161	-0.127783839180645	-0.021487476616129	-0.987034626451613	-0.982005883387097	-0.961177109516129	-0.988484803225806	-0.973804950806452	-0.95730868516129	-0.015402243225807	-0.312781565	-0.050384125480645	-0.959923388064516	-0.943543732580645	0.070593700396774	-0.985826330967742	-0.985294959032258	0.318768530887097	-0.973876282903226	-0.959513937258065	-0.146608517580645	-0.991750682096774	-0.990946424516129	0.216651118587097
1	STANDING	0.278917629056604	-0.016137590103774	-0.110601817735849	-0.995759901509434	-0.973190056415094	-0.979775876981132	0.942952000377358	-0.272983832264151	0.013490582322642	-0.99376298509434	-0.981225957924528	-0.976324063584906	0.075376654226415	0.007975730928302	-0.003685249547094	-0.994604542264151	-0.98564873245283	-0.992251177358491	-0.023987734797925	-0.059397220981132	0.074800751	-0.987191946603774	-0.98773444	-0.980645626981132	-0.09960921290566	-0.044062787792453	-0.048950546671698	-0.992945106981132	-0.995137917358491	-0.992108467169811	-0.984278207358491	-0.981942928867925	-0.984278207358491	-0.981942928867925	-0.992367790566038	-0.993096209433962	-0.976493792830189	-0.978690028679245	-0.994966790566038	-0.994733238679245	-0.995249932641509	-0.977070847735849	-0.985297098679245	-0.99602834509434	-0.972293102075472	-0.977937259622642	0.086515361908868	0.117478948718868	0.244858585792453	-0.994630797358491	-0.985418704528302	-0.990752166037736	-0.995073759245283	-0.987018226792453	-0.992349818113208	0.314182940150943	0.03916189549434	0.138581478749057	-0.986386786037736	-0.988984455849057	-0.980773122830189	-0.987497128679245	-0.987107727735849	-0.98234533	-0.120293020603774	-0.044719197816981	0.100607635139623	-0.985356361132075	-0.982313804716981	0.284555290773585	-0.99254247754717	-0.992536003396226	0.422220102264151	-0.984617623396226	-0.978466072075472	-0.02860577253283	-0.994815376981132	-0.994671123207547	0.334498734301887
2	STANDING	0.277911472222222	-0.018420827016667	-0.105908536055556	-0.987271889259259	-0.957304989259259	-0.949741851296296	0.896928566851852	-0.370062696851852	0.129747161222222	-0.986685818703704	-0.97419442037037	-0.945927078703704	0.074758859759259	0.010329177479444	-0.008371588467222	-0.981085715555556	-0.97105943962963	-0.982841446481482	-0.023862387571296	-0.082039657759259	0.087835169548148	-0.972998629814815	-0.971441996481481	-0.964856701851852	-0.105562157888889	-0.042241953537037	-0.054653947942593	-0.979324000740741	-0.983447258518519	-0.973610118333333	-0.965875181296296	-0.957874965	-0.965875181296296	-0.957874965	-0.980489077407407	-0.976675280185185	-0.963466341851852	-0.95394338037037	-0.983951904259259	-0.977204427777778	-0.983946739814815	-0.959871697407407	-0.962471195740741	-0.989056469814815	-0.957908842222222	-0.946433583518518	0.108519182924074	0.062337806668333	0.104462499601852	-0.980973241666667	-0.970851337962963	-0.979775152037037	-0.983007923703704	-0.973520241111111	-0.984599905185185	0.331449281481482	-0.056936829181482	0.039649818346296	-0.967037112037037	-0.972576152962963	-0.960627696111111	-0.97498812462963	-0.97103605037037	-0.969754295740741	-0.107416045074074	-0.171160370096296	0.000226810610741	-0.964052166481482	-0.960519381481482	0.119649963903704	-0.977065295555556	-0.97516046	0.304871865218519	-0.961775904814815	-0.956788725740741	-0.06612660457963	-0.977849827407407	-0.977754298148148	0.160662823925926
3	STANDING	0.280046513278689	-0.014337655506557	-0.101621722633148	-0.96674254295082	-0.893449307213115	-0.911419015081967	0.93503077852459	-0.301735130327869	0.024763106752459	-0.982020428032787	-0.957425321803279	-0.928161577377049	0.075090062227705	0.007716636445902	-0.008071779341148	-0.957086489344262	-0.941686785737705	-0.973059634918033	-0.024662607077049	-0.05851019182623	0.066526205409836	-0.900462227540984	-0.927788618196721	-0.91236408147541	-0.099460262065574	-0.047241581901639	-0.041683215668853	-0.940937642459016	-0.968433747868853	-0.958293011803279	-0.925430819016393	-0.915143303606557	-0.925430819016393	-0.915143303606557	-0.959303840327869	-0.948770043278689	-0.892089349344262	-0.88212522147541	-0.962339339672131	-0.957679766885246	-0.960123409508197	-0.908075353770492	-0.939507735245902	-0.969931287377049	-0.89243434852459	-0.904801254590164	-0.087024832195082	-0.128180130065574	0.007718978786885	-0.957666856721311	-0.943497973606557	-0.969174903442623	-0.960570921803279	-0.943948547213115	-0.975595949508197	0.074956440308853	-0.258164810172131	-0.112367641836066	-0.901282267540984	-0.937711157213115	-0.916172537704918	-0.901985672459016	-0.923125941147541	-0.919743846065574	-0.297107441654098	-0.316011207026229	-0.229120091067541	-0.926968932295082	-0.921836076557377	-0.000332753967377	-0.948627467704918	-0.94820681442623	0.129816297732787	-0.913682362622951	-0.883439718032787	-0.309822161422951	-0.960331717868852	-0.957121510491803	-0.020630781795082
4	STANDING	0.280499745892857	-0.009489110985536	-0.096157490553571	-0.97692058	-0.86159737875	-0.896880538392857	0.95619779125	-0.075900906107143	0.166893825946429	-0.972908355892857	-0.917613464821429	-0.899404775267857	0.072132837985714	-0.006530156937732	-0.021188989056786	-0.972586541964286	-0.938354677857143	-0.973054201071429	-0.030644934235714	-0.061824850625	0.075563643089286	-0.909687974464286	-0.949227146964286	-0.909995038571429	-0.103057894142857	-0.046125720135714	-0.049075349786786	-0.949633878571429	-0.976065174642857	-0.957982019464286	-0.906478051785714	-0.890976683392857	-0.906478051785714	-0.890976683392857	-0.963370738392857	-0.958159482142857	-0.900982100535714	-0.885144317678571	-0.967614073928571	-0.964282784285714	-0.973497549642857	-0.889549205	-0.93164342125	-0.978737637678571	-0.857380281803571	-0.887554317678571	0.062099995837857	-0.066987504864286	-0.037782277249107	-0.972310894285714	-0.937624242142857	-0.968648411607143	-0.975706723571429	-0.944075308928571	-0.976229505535714	0.2722139805	-0.126450632983929	0.071105663283929	-0.905464161964286	-0.955992945178571	-0.915280955357143	-0.912464793928571	-0.945825840178571	-0.91665163125	-0.2748096406875	-0.364372374642857	-0.223109154546429	-0.917614014821429	-0.895340042142857	-0.102971757742857	-0.956139283571429	-0.96003249875	0.201262207319643	-0.914209165714286	-0.887194404285714	-0.286128312085714	-0.964471139464286	-0.9664302175	0.060985002446429
5	STANDING	0.282544390892857	-0.007004185545179	-0.102171095696429	-0.968591815714286	-0.869439913392857	-0.869327321785714	0.960188699107143	-0.03871012665	0.138638436607143	-0.974088206071429	-0.931973943392857	-0.914608495714286	0.072518985910714	-0.002219902144643	-0.012281222056964	-0.962647080178571	-0.931217140714286	-0.963832118928571	-0.032271190267321	-0.050987505	0.069094576394643	-0.910395222321429	-0.933738104107143	-0.907471555714286	-0.092224986303571	-0.039910818882143	-0.0422221341625	-0.941930044107143	-0.961177741607143	-0.944755343035714	-0.906104701071429	-0.87977380125	-0.906104701071429	-0.87977380125	-0.956863566071429	-0.942962047678571	-0.900671630714286	-0.867041711785714	-0.958405900892857	-0.947970723571429	-0.964500917321429	-0.890796360535714	-0.915083799107143	-0.97066840875	-0.867933178017857	-0.858231387857143	-0.016406677967857	-0.008944131941071	-0.028287522525	-0.963059235178571	-0.93137020875	-0.958438726607143	-0.965778920714286	-0.936202600714286	-0.96807230125	0.150463078469643	-0.143681804520893	-0.033363702035714	-0.909661802321429	-0.939373524464286	-0.907190836607143	-0.912780915714286	-0.931857811428571	-0.91678935625	-0.178598410944643	-0.162944927001786	-0.109180363773214	-0.9046413925	-0.886745170714286	-0.016942232329821	-0.941825903035714	-0.943601960178571	0.140971600726786	-0.904543921607143	-0.868913993928571	-0.157768871232143	-0.952286438035714	-0.946196462857143	-0.039313596641071
6	STANDING	0.280346248596491	-0.018123632717544	-0.112172831947368	-0.981758159649123	-0.921493191754386	-0.925692371929825	0.945139003859649	-0.230251036140351	0.013919347359649	-0.985583066842105	-0.96844910122807	-0.942795062280702	0.07306996045614	0.008718839934211	-0.004817122454386	-0.973132635789474	-0.949362277017544	-0.967547241754386	-0.028251913022807	-0.05898236394386	0.076739474596491	-0.947561298596491	-0.94248658631579	-0.947782155964912	-0.103292534210526	-0.042882830473684	-0.05064321894386	-0.946423593157895	-0.962422163684211	-0.962758177192982	-0.945022876491228	-0.939310249649123	-0.945022876491228	-0.939310249649123	-0.967102436140351	-0.956099145964912	-0.939404744385965	-0.915891572982456	-0.963406222982456	-0.952536233859649	-0.977100287368421	-0.930336471754386	-0.942864017017544	-0.984067374035088	-0.921449111052632	-0.922067224210526	0.066452177429825	-0.086631997750877	0.020881507614035	-0.97348053877193	-0.951405464912281	-0.963743518070175	-0.975235677719298	-0.950681450350877	-0.969895845789474	0.186559227035088	-0.251013912454386	-0.071533989017544	-0.931612384385965	-0.943273146140351	-0.943239602105263	-0.952817395263158	-0.942539174210526	-0.95445570245614	-0.114716166140877	-0.195978463377193	-0.077874719050877	-0.945949804035088	-0.94456410754386	0.03735421935614	-0.955914005438597	-0.95538157877193	0.190943682210526	-0.926664297017544	-0.923108761578947	-0.070119690263158	-0.955425138245614	-0.952088499473684	0.027625265491228
7	STANDING	0.282723539433962	-0.014574034103774	-0.099777830320755	-0.979307570377358	-0.923400921886792	-0.917064168490566	0.958728687924528	-0.117607048924528	-0.051657372132076	-0.987917503962264	-0.966162998679245	-0.939161014716981	0.075191511283019	0.006947003540755	-0.010842029403585	-0.976403544716981	-0.965810609622642	-0.972060053207547	-0.029158221254528	-0.077433644339623	0.085104500056604	-0.945247687358491	-0.949646946792453	-0.951630777358491	-0.090153966216981	-0.041279761188679	-0.05453900154717	-0.96598339754717	-0.976837757358491	-0.978166790943396	-0.942724659245283	-0.933590156792453	-0.942724659245283	-0.933590156792453	-0.973381306226415	-0.968566356037736	-0.943425564528302	-0.918438958867924	-0.977377083018868	-0.97210793	-0.976681834339623	-0.941883783773585	-0.938550519811321	-0.980541336037736	-0.919118753018868	-0.912358813773585	-0.079704728245283	-0.159730059003774	0.000988940107547	-0.976323086226415	-0.967165093018868	-0.968229643018868	-0.978729082830189	-0.966850290188679	-0.974533710754717	0.098774853689	-0.188479735466038	-0.089160206290755	-0.938121637735849	-0.957548671320755	-0.957165056226415	-0.947891986226415	-0.945818157735849	-0.954339406415094	-0.188057605981132	-0.298448698150943	-0.188116628033962	-0.945611450377358	-0.93728796509434	-0.028845177329321	-0.967417888301887	-0.969092161886792	0.256759439860377	-0.93870498490566	-0.919848139056604	-0.187181670020755	-0.973671168679245	-0.971899418301887	0.095470740037736
